CustomerID,LastPurchaseDate,TotalOrders,TotalRevenue,DaysSinceLastPurchase,Churn
15323.0,2010-06-24 15:49:00,4,320.9,168,1
15324.0,2010-01-07 14:37:00,1,140.22000000000003,336,1
15325.0,2010-11-09 13:14:00,8,1434.52,30,0
15326.0,2010-04-22 10:24:00,9,1218.1100000000001,231,1
15328.0,2010-10-28 09:05:00,1,107.24,42,0
15329.0,2010-12-09 15:43:00,16,1737.48,0,0
15331.0,2010-07-28 09:42:00,4,755.41,134,1
15332.0,2010-12-08 14:43:00,6,4892.68,1,0
15336.0,2010-11-03 12:39:00,1,240.5,36,0
15337.0,2010-11-02 10:34:00,2,344.72,37,0
15338.0,2010-01-31 14:25:00,1,283.43,312,1
15339.0,2010-10-14 14:04:00,8,1076.52,56,0
15340.0,2010-05-27 10:27:00,1,105.5,196,1
15341.0,2010-09-16 16:41:00,2,380.5,84,0
15346.0,2010-10-18 16:31:00,3,339.23,52,0
15347.0,2010-12-08 15:25:00,6,1132.3,1,0
15350.0,2010-12-01 13:33:00,2,547.6,8,0
15351.0,2010-12-05 11:49:00,7,1753.04,4,0
15352.0,2010-06-09 11:28:00,1,114.95,183,1
15353.0,2010-12-07 11:49:00,7,2377.03,2,0
15354.0,2010-04-20 11:45:00,7,-94.8,233,1
15356.0,2010-12-06 14:05:00,4,698.45,3,0
15357.0,2010-01-26 16:49:00,1,-36.75,317,1
15358.0,2010-12-09 10:04:00,28,8602.55,0,0
15359.0,2010-06-03 10:42:00,9,162.6,189,1
15361.0,2010-07-01 14:15:00,3,270.15000000000003,161,1
15362.0,2010-09-17 10:37:00,2,613.08,83,0
15363.0,2010-12-02 12:28:00,2,678.11,7,0
15365.0,2010-11-01 10:44:00,6,2242.81,38,0
15366.0,2010-10-26 09:52:00,5,1786.57,44,0
15367.0,2010-10-17 15:05:00,8,3138.04,53,0
15368.0,2010-11-10 15:52:00,1,275.8,29,0
15369.0,2010-11-30 12:09:00,12,3305.88,9,0
15370.0,2010-10-25 12:08:00,1,1352.96,45,0
15371.0,2010-02-15 13:14:00,1,59.400000000000006,297,1
15372.0,2010-09-15 14:52:00,9,3947.02,85,0
15373.0,2010-12-03 14:40:00,6,1005.48,6,0
15374.0,2010-03-25 12:03:00,1,139.32,259,1
15375.0,2010-01-18 15:38:00,1,60.959999999999994,325,1
15377.0,2010-11-22 08:55:00,5,1179.95,17,0
15378.0,2010-09-03 11:30:00,2,246.5,97,1
15379.0,2010-11-04 11:59:00,1,1174.55,35,0
15380.0,2010-12-09 15:01:00,8,1739.8400000000001,0,0
15381.0,2010-10-12 13:32:00,4,1290.77,58,0
15382.0,2010-11-30 09:46:00,12,7718.64,9,0
15383.0,2010-01-26 16:24:00,1,-10.5,317,1
15384.0,2010-12-02 17:27:00,3,1378.73,7,0
15385.0,2010-11-12 12:28:00,2,625.2,27,0
15387.0,2010-08-04 16:05:00,1,468.65,127,1
15389.0,2010-11-04 19:23:00,4,2233.8,35,0
15390.0,2010-11-08 15:19:00,2,1216.66,31,0
15391.0,2010-05-18 12:11:00,2,282.92,205,1
15392.0,2010-11-30 09:50:00,3,1376.0900000000001,9,0
15393.0,2010-05-21 11:34:00,3,659.48,202,1
15394.0,2010-11-09 12:26:00,9,3067.86,30,0
15396.0,2010-05-05 09:04:00,1,508.20000000000005,218,1
15400.0,2010-10-15 12:00:00,3,586.1,55,0
15401.0,2010-09-13 13:42:00,2,216.95000000000002,87,0
15402.0,2010-11-17 12:58:00,5,1189.87,22,0
15403.0,2010-08-05 12:21:00,2,170.88,126,1
15404.0,2010-11-29 11:03:00,1,257.06,10,0
15405.0,2010-05-12 15:56:00,1,310.74,211,1
15406.0,2010-09-12 13:10:00,2,465.15999999999997,88,0
15409.0,2010-01-07 11:52:00,2,117.2,336,1
15410.0,2010-05-20 09:53:00,2,1234.88,203,1
15413.0,2010-10-05 15:15:00,7,-2531.3799999999997,65,0
15416.0,2010-08-18 09:48:00,4,580.28,113,1
15418.0,2010-10-10 13:38:00,2,452.32,60,0
15420.0,2010-10-01 15:46:00,6,743.0,69,0
15421.0,2010-11-19 13:21:00,6,2854.98,20,0
15422.0,2010-11-25 17:00:00,6,1517.32,14,0
15423.0,2010-05-07 09:21:00,3,175.64,216,1
15424.0,2010-09-02 17:17:00,1,214.44,98,1
15425.0,2010-11-04 18:13:00,4,1944.57,35,0
15426.0,2010-12-06 14:22:00,6,1163.05,3,0
15428.0,2010-11-17 13:46:00,3,668.97,22,0
15430.0,2010-08-29 10:42:00,3,903.75,102,1
15431.0,2010-07-25 12:44:00,1,153.24,137,1
15432.0,2010-06-30 08:23:00,3,130.07,162,1
15434.0,2010-11-30 15:46:00,7,1519.63,9,0
15437.0,2010-03-09 10:45:00,1,193.29000000000002,275,1
15439.0,2010-10-31 10:38:00,4,1269.05,39,0
15441.0,2010-11-08 15:50:00,3,1254.21,31,0
15443.0,2010-08-22 12:45:00,8,1903.98,109,1
15445.0,2010-04-28 15:00:00,1,171.0,225,1
15446.0,2010-11-28 11:59:00,5,398.85,11,0
15447.0,2010-06-30 13:06:00,5,329.76,162,1
15448.0,2010-02-03 13:29:00,1,294.17,309,1
15451.0,2010-10-01 13:40:00,2,233.21,69,0
15452.0,2010-11-14 15:14:00,3,1260.38,25,0
15454.0,2010-03-31 13:15:00,1,128.59,253,1
15455.0,2010-04-21 12:43:00,1,38.25,232,1
15456.0,2010-11-01 17:05:00,7,1672.05,38,0
15458.0,2010-11-02 19:50:00,1,208.79999999999998,37,0
15459.0,2010-10-18 15:25:00,2,202.82999999999998,52,0
15461.0,2010-09-05 12:31:00,3,391.29999999999995,95,1
15462.0,2010-09-20 10:23:00,1,502.45,80,0
15465.0,2010-12-05 10:12:00,16,5281.13,4,0
15466.0,2010-11-15 12:50:00,3,1236.48,24,0
15468.0,2010-11-19 08:31:00,2,949.02,20,0
15469.0,2010-10-08 14:52:00,2,329.90000000000003,62,0
15470.0,2010-05-13 09:35:00,1,63.419999999999995,210,1
15471.0,2010-11-24 14:39:00,2,847.0799999999999,15,0
15473.0,2010-09-21 09:14:00,1,274.8,79,0
15474.0,2010-04-23 11:14:00,1,163.1,230,1
15476.0,2010-11-24 15:17:00,5,2180.28,15,0
15477.0,2010-02-28 10:37:00,1,368.4,284,1
15478.0,2010-05-13 18:49:00,1,583.56,210,1
15479.0,2009-12-06 15:08:00,1,147.4,368,1
15480.0,2010-08-31 11:04:00,6,2686.75,100,1
15481.0,2010-11-03 14:52:00,1,1993.34,36,0
15482.0,2010-11-18 11:02:00,8,1539.1099999999997,21,0
15483.0,2010-11-19 13:24:00,6,628.39,20,0
15484.0,2010-06-17 16:16:00,2,1061.69,175,1
15485.0,2010-12-01 13:23:00,6,3049.51,8,0
15486.0,2010-06-30 13:15:00,1,102.0,162,1
15487.0,2010-01-29 12:07:00,1,231.32,314,1
15488.0,2010-09-09 11:59:00,4,340.6,91,1
15489.0,2010-11-04 11:48:00,8,1237.3300000000002,35,0
15490.0,2010-10-05 13:14:00,2,188.1,65,0
15493.0,2010-11-15 12:43:00,4,2313.18,24,0
15494.0,2010-08-18 16:54:00,4,2471.72,113,1
15495.0,2010-11-25 13:46:00,1,246.5,14,0
15496.0,2010-03-18 13:16:00,1,146.14000000000001,266,1
15497.0,2010-11-30 14:04:00,8,7383.76,9,0
15498.0,2010-12-08 14:46:00,23,11464.35,1,0
15499.0,2009-12-16 12:17:00,1,161.6,358,1
15501.0,2010-10-31 11:15:00,2,402.5,39,0
15502.0,2010-12-06 14:55:00,10,3132.07,3,0
15503.0,2009-12-13 11:34:00,1,120.06,361,1
15504.0,2010-07-07 12:02:00,4,361.07,155,1
15506.0,2010-11-23 12:48:00,3,1060.77,16,0
15509.0,2010-11-24 14:48:00,1,166.51,15,0
15512.0,2010-11-14 12:39:00,2,210.58,25,0
15513.0,2010-12-09 09:23:00,21,12744.37,0,0
15514.0,2010-11-25 14:53:00,7,2459.09,14,0
15515.0,2010-11-17 13:39:00,1,171.81,22,0
15518.0,2010-11-25 19:36:00,10,2191.89,14,0
15519.0,2010-11-21 14:35:00,2,344.61,18,0
15521.0,2010-11-04 18:40:00,11,4099.79,35,0
15523.0,2010-11-16 15:27:00,17,16808.03,23,0
15524.0,2010-04-12 09:19:00,1,151.4,241,1
15525.0,2010-12-01 13:17:00,2,469.78,8,0
15527.0,2010-11-10 12:13:00,21,2692.96,29,0
15529.0,2010-12-08 12:24:00,2,1116.72,1,0
15530.0,2010-07-15 11:10:00,1,311.37,147,1
15532.0,2010-11-28 15:18:00,6,2190.9700000000003,11,0
15534.0,2009-12-14 12:48:00,1,162.25,360,1
15535.0,2010-12-09 15:36:00,4,525.92,0,0
15536.0,2010-10-26 16:31:00,1,259.09,44,0
15538.0,2010-06-20 10:49:00,11,3027.15,172,1
15540.0,2010-11-29 11:10:00,1,247.38,10,0
15542.0,2010-07-15 13:42:00,4,895.9,147,1
15543.0,2010-09-06 11:28:00,1,114.98,94,1
15544.0,2010-12-02 12:47:00,16,4591.61,7,0
15545.0,2010-12-03 17:28:00,1,135.32999999999998,6,0
15546.0,2010-04-12 11:55:00,3,539.5500000000001,241,1
15547.0,2010-11-28 13:56:00,14,5186.05,11,0
15548.0,2010-04-23 12:20:00,1,158.09,230,1
15549.0,2010-10-14 16:54:00,5,652.7,56,0
15550.0,2010-11-26 11:14:00,10,1419.97,13,0
15551.0,2010-11-10 14:04:00,8,1223.22,29,0
15552.0,2010-03-26 16:17:00,1,162.4,258,1
15555.0,2010-12-09 16:53:00,28,6985.88,0,0
15558.0,2010-03-10 15:30:00,2,143.32999999999998,274,1
15559.0,2010-05-20 14:06:00,1,1109.4,203,1
15560.0,2010-11-07 10:15:00,2,153.52,32,0
15561.0,2010-11-21 10:40:00,4,1133.8,18,0
15562.0,2010-10-11 10:33:00,2,538.83,59,0
15563.0,2010-07-22 14:51:00,4,1461.52,140,1
15564.0,2010-09-02 15:52:00,2,70.74000000000001,98,1
15566.0,2010-11-12 12:11:00,2,227.87,27,0
15569.0,2010-11-14 10:46:00,5,2210.64,25,0
15570.0,2010-12-05 12:57:00,15,5137.02,4,0
15571.0,2010-11-18 14:25:00,10,3401.2,21,0
15572.0,2010-11-24 13:16:00,3,1515.81,15,0
15573.0,2010-03-31 13:40:00,3,599.73,253,1
15574.0,2010-12-02 15:46:00,4,774.4499999999999,7,0
15575.0,2010-03-30 12:50:00,1,30.1,254,1
15577.0,2009-12-16 14:54:00,2,139.1,358,1
15579.0,2010-11-21 15:45:00,5,918.65,18,0
15580.0,2010-11-28 11:01:00,14,1221.95,11,0
15581.0,2010-12-08 14:38:00,30,2367.81,1,0
15583.0,2010-11-28 15:04:00,1,107.86,11,0
15584.0,2010-11-05 11:34:00,2,552.39,34,0
15586.0,2010-04-27 17:07:00,4,1128.66,226,1
15587.0,2010-11-12 12:07:00,3,608.4000000000001,27,0
15588.0,2010-01-31 12:19:00,1,579.6,312,1
15590.0,2010-11-22 14:49:00,5,1496.6,17,0
15591.0,2010-05-06 09:23:00,3,217.9,217,1
15595.0,2010-08-09 12:27:00,1,357.6,122,1
15596.0,2010-12-09 16:10:00,8,1680.25,0,0
15597.0,2010-05-13 13:10:00,1,238.8,210,1
15598.0,2010-10-08 09:20:00,1,307.34,62,0
15599.0,2010-09-20 10:15:00,1,488.32,80,0
15600.0,2010-10-07 14:30:00,5,1178.71,63,0
15601.0,2010-12-02 10:39:00,19,8173.860000000001,7,0
15602.0,2010-12-06 15:35:00,11,1892.3400000000001,3,0
15603.0,2010-03-16 10:00:00,2,26.25,268,1
15605.0,2010-12-01 13:38:00,6,735.1700000000001,8,0
15606.0,2010-11-14 15:27:00,8,2310.83,25,0
15607.0,2010-06-14 11:55:00,12,1473.81,178,1
15608.0,2010-10-20 10:10:00,1,692.3,50,0
15611.0,2010-11-30 13:32:00,17,1289.98,9,0
15613.0,2010-04-08 12:51:00,1,433.71999999999997,245,1
15614.0,2010-10-07 17:23:00,7,3008.86,63,0
15615.0,2010-11-14 12:07:00,27,10922.03,25,0
15616.0,2010-09-27 13:10:00,1,317.11,73,0
15617.0,2010-11-08 16:07:00,3,828.5500000000001,31,0
15620.0,2010-11-04 17:47:00,2,385.53000000000003,35,0
15622.0,2010-10-11 17:05:00,14,4093.55,59,0
15623.0,2010-11-11 10:19:00,7,2136.02,28,0
15625.0,2010-11-28 12:23:00,6,1698.69,11,0
15626.0,2010-10-26 11:07:00,2,373.57,44,0
15627.0,2010-09-08 14:14:00,2,566.9,92,1
15628.0,2010-12-08 09:51:00,12,2737.7200000000003,1,0
15629.0,2010-09-15 13:46:00,4,2240.9,85,0
15630.0,2010-03-05 14:30:00,1,295.05,279,1
15631.0,2010-03-07 14:52:00,1,596.67,277,1
15633.0,2010-07-18 13:54:00,18,4173.41,144,1
15634.0,2010-11-21 15:30:00,1,311.1,18,0
15635.0,2010-11-09 08:58:00,1,100.35,30,0
15636.0,2010-09-28 15:10:00,2,719.82,72,0
15637.0,2010-10-22 08:24:00,4,574.23,48,0
15638.0,2010-11-26 11:52:00,8,2231.2,13,0
15639.0,2010-09-16 12:37:00,4,603.01,84,0
15640.0,2010-12-02 15:40:00,18,11402.07,7,0
15641.0,2010-11-08 14:05:00,8,3458.35,31,0
15642.0,2009-12-10 11:51:00,1,105.78000000000002,364,1
15645.0,2010-11-02 11:10:00,3,430.56,37,0
15646.0,2010-12-02 16:59:00,3,526.97,7,0
15647.0,2010-10-20 15:09:00,1,169.0,50,0
15649.0,2010-12-07 10:06:00,3,1354.35,2,0
15650.0,2010-07-12 16:02:00,3,539.03,150,1
15651.0,2010-10-15 13:42:00,2,612.76,55,0
15652.0,2010-11-17 15:14:00,5,1074.1,22,0
15658.0,2010-12-02 10:53:00,6,1311.44,7,0
15659.0,2010-11-18 10:51:00,2,226.04,21,0
15660.0,2010-12-09 09:49:00,7,1212.13,0,0
15661.0,2010-11-25 08:21:00,6,906.15,14,0
15662.0,2010-02-16 16:47:00,2,283.73,296,1
15664.0,2010-10-07 17:18:00,5,853.72,63,0
15665.0,2010-10-24 14:08:00,3,1773.11,46,0
15666.0,2010-08-24 16:14:00,2,632.9399999999999,107,1
15670.0,2010-06-10 16:43:00,2,142.15,182,1
15672.0,2009-12-14 16:52:00,1,45.300000000000004,360,1
15673.0,2010-09-14 11:08:00,6,3528.82,86,0
15674.0,2010-10-18 12:46:00,10,4473.83,52,0
15675.0,2010-10-31 14:14:00,1,218.35,39,0
15677.0,2010-10-14 15:19:00,2,648.4,56,0
15678.0,2010-11-09 14:38:00,2,1541.19,30,0
15680.0,2010-12-08 14:43:00,10,3130.8,1,0
15681.0,2010-11-25 15:07:00,10,1533.84,14,0
15682.0,2010-04-19 15:30:00,3,316.99,234,1
15683.0,2010-08-23 12:01:00,1,330.79,108,1
15684.0,2010-06-10 18:51:00,6,147.8,182,1
15685.0,2010-09-15 13:43:00,1,55.980000000000004,85,0
15686.0,2010-10-15 13:50:00,1,90.0,55,0
15688.0,2010-10-17 12:06:00,1,190.57,53,0
15689.0,2010-04-01 09:53:00,1,266.93,252,1
15691.0,2010-11-10 12:26:00,4,375.0,29,0
15693.0,2010-02-18 14:37:00,1,37.5,294,1
15694.0,2010-12-09 09:30:00,16,4142.86,0,0
15695.0,2010-04-21 10:36:00,2,721.06,232,1
15696.0,2010-10-14 12:14:00,9,1113.01,56,0
15697.0,2010-01-19 09:10:00,1,246.75,324,1
15698.0,2010-03-25 17:38:00,1,46.2,259,1
15702.0,2010-08-20 14:50:00,2,140.39000000000001,111,1
15704.0,2010-08-03 08:37:00,4,1450.56,128,1
15708.0,2010-12-05 11:12:00,5,994.26,4,0
15709.0,2010-04-29 18:31:00,1,194.6,224,1
15710.0,2010-10-18 17:05:00,1,898.87,52,0
15711.0,2010-06-01 12:14:00,2,420.25,191,1
15712.0,2010-11-25 18:04:00,8,2395.1,14,0
15713.0,2010-12-08 15:16:00,4,639.24,1,0
15714.0,2010-09-12 14:22:00,3,453.93,88,0
15715.0,2010-06-02 09:56:00,5,658.02,190,1
15716.0,2010-12-05 12:26:00,8,1938.0,4,0
15717.0,2010-10-14 18:02:00,4,456.70000000000005,56,0
15718.0,2010-06-17 16:20:00,1,293.79,175,1
15719.0,2010-11-23 13:07:00,25,5090.4,16,0
15720.0,2010-06-07 15:40:00,1,143.19,185,1
15722.0,2010-09-20 16:48:00,9,2938.84,80,0
15723.0,2010-10-24 12:44:00,3,744.55,46,0
15724.0,2010-11-11 19:28:00,2,87.5,28,0
15726.0,2010-11-14 16:12:00,1,321.91,25,0
15727.0,2010-11-17 13:49:00,8,4266.55,22,0
15728.0,2010-11-25 10:39:00,2,544.6,14,0
15729.0,2010-11-11 11:46:00,3,92.7,28,0
15730.0,2010-11-25 09:50:00,3,599.8,14,0
15731.0,2010-06-04 10:10:00,1,125.3,188,1
15732.0,2010-12-02 15:00:00,11,1343.4,7,0
15734.0,2010-09-29 11:40:00,2,923.85,71,0
15735.0,2010-10-14 13:38:00,1,327.68,56,0
15736.0,2010-10-05 19:59:00,3,1717.27,65,0
15738.0,2010-12-09 13:58:00,28,8553.35,0,0
15741.0,2010-09-07 16:21:00,2,208.62,93,1
15742.0,2010-03-30 15:25:00,1,156.87,254,1
15747.0,2010-11-29 10:50:00,7,1586.62,10,0
15748.0,2010-09-16 16:55:00,2,465.45000000000005,84,0
15750.0,2010-12-09 14:40:00,18,4241.321,0,0
15751.0,2010-09-05 12:44:00,14,1318.84,95,1
15752.0,2010-12-02 09:43:00,3,1570.16,7,0
15754.0,2010-08-03 09:15:00,8,2546.19,128,1
15755.0,2010-11-25 14:25:00,12,3618.07,14,0
15757.0,2010-11-18 10:45:00,4,2225.94,21,0
15759.0,2010-09-17 11:19:00,7,557.94,83,0
15760.0,2010-03-19 11:53:00,5,-5795.87,265,1
15761.0,2010-09-23 09:33:00,1,143.05,77,0
15764.0,2010-10-01 14:07:00,4,1207.81,69,0
15765.0,2010-02-11 10:25:00,1,370.63,301,1
15766.0,2010-09-21 19:37:00,3,484.6,79,0
15767.0,2010-03-08 15:48:00,2,-242.70000000000002,276,1
15768.0,2010-08-20 15:58:00,32,14977.63,111,1
15769.0,2010-12-03 15:16:00,23,32445.66,6,0
15770.0,2010-04-06 11:47:00,1,321.45,247,1
15771.0,2010-04-14 13:56:00,3,1006.54,239,1
15772.0,2010-10-17 13:33:00,1,280.88,53,0
15773.0,2010-10-26 15:27:00,1,138.84,44,0
15774.0,2010-10-26 13:39:00,6,1053.4,44,0
15775.0,2010-03-18 07:32:00,1,45.6,266,1
15777.0,2010-11-08 14:37:00,4,710.55,31,0
15778.0,2010-10-04 15:10:00,1,307.95,66,0
15779.0,2010-09-02 16:40:00,2,124.08000000000001,98,1
15782.0,2010-10-05 15:43:00,2,1391.71,65,0
15784.0,2010-08-29 10:38:00,2,848.3299999999999,102,1
15785.0,2010-11-30 13:10:00,18,3521.58,9,0
15786.0,2010-10-25 13:13:00,4,3558.65,45,0
15788.0,2010-07-27 12:31:00,2,215.53,135,1
15789.0,2010-10-04 14:42:00,6,1580.71,66,0
15791.0,2010-07-21 13:15:00,6,1937.35,141,1
15792.0,2010-11-05 08:21:00,2,933.84,34,0
15793.0,2010-11-26 10:36:00,5,1433.96,13,0
15794.0,2009-12-03 13:04:00,2,777.0,371,1
15795.0,2010-10-05 15:17:00,7,1369.8600000000001,65,0
15796.0,2010-11-30 10:40:00,12,2353.34,9,0
15797.0,2010-05-07 15:09:00,2,613.6800000000001,216,1
15798.0,2010-08-04 09:13:00,3,1535.37,127,1
15799.0,2010-10-17 14:26:00,1,540.15,53,0
15800.0,2010-09-12 16:17:00,5,543.5,88,0
15803.0,2010-09-20 13:08:00,3,1513.84,80,0
15805.0,2010-11-19 11:27:00,20,4256.75,20,0
15807.0,2010-10-27 13:04:00,3,903.67,43,0
15808.0,2010-12-05 13:05:00,20,14524.06,4,0
15809.0,2010-09-10 13:29:00,3,463.67,90,0
15810.0,2010-11-18 10:44:00,6,1579.3700000000001,21,0
15811.0,2010-12-09 15:29:00,2,1671.9,0,0
15812.0,2010-09-30 13:30:00,8,3385.03,70,0
15814.0,2010-11-11 17:55:00,2,689.11,28,0
15816.0,2010-06-15 13:36:00,3,93.3,177,1
15817.0,2010-10-15 11:07:00,3,2766.4,55,0
15818.0,2010-04-30 12:58:00,1,340.5,223,1
15819.0,2010-10-04 15:14:00,7,2005.83,66,0
15822.0,2010-08-03 16:08:00,6,892.4399999999999,128,1
15823.0,2010-12-02 15:08:00,5,3874.62,7,0
15824.0,2010-09-12 13:20:00,2,890.94,88,0
15826.0,2010-05-25 10:53:00,2,933.77,198,1
15827.0,2010-12-02 13:08:00,24,1789.48,7,0
15828.0,2010-11-29 16:41:00,1,1108.82,10,0
15833.0,2009-12-02 11:59:00,1,80.4,372,1
15834.0,2010-12-02 16:45:00,4,1515.39,7,0
15837.0,2010-08-11 10:16:00,1,385.03000000000003,120,1
15838.0,2010-12-07 11:26:00,19,40053.35,2,0
15841.0,2010-11-18 18:14:00,6,1507.4,21,0
15842.0,2010-11-16 17:58:00,3,528.75,23,0
15845.0,2010-06-21 11:40:00,4,622.78,171,1
15846.0,2010-11-19 14:40:00,1,107.01,20,0
15847.0,2010-10-07 18:19:00,3,433.3,63,0
15848.0,2010-03-28 10:54:00,1,139.94,256,1
15849.0,2010-04-22 12:55:00,1,-5876.34,231,1
15850.0,2010-11-28 12:32:00,4,819.87,11,0
15851.0,2010-07-01 12:34:00,1,109.73,161,1
15852.0,2010-07-01 10:16:00,1,96.55,161,1
15854.0,2010-11-28 10:42:00,9,2609.16,11,0
15855.0,2010-08-20 17:15:00,1,340.48,111,1
15856.0,2010-12-09 13:34:00,28,17643.77,0,0
15857.0,2010-10-05 16:43:00,1,273.48,65,0
15858.0,2010-12-07 14:31:00,11,2479.02,2,0
15859.0,2010-10-03 12:52:00,1,438.46,67,0
15860.0,2010-12-06 11:38:00,10,1528.0,3,0
15861.0,2010-09-09 19:56:00,6,1217.63,91,1
15862.0,2010-12-01 11:21:00,10,2095.41,8,0
15863.0,2010-04-01 15:40:00,3,289.86,252,1
15864.0,2010-11-23 15:02:00,1,244.44000000000003,16,0
15865.0,2010-10-22 15:24:00,2,1353.79,48,0
15867.0,2010-12-05 14:17:00,20,5177.06,4,0
15868.0,2010-05-05 14:11:00,1,94.53,218,1
15869.0,2010-03-23 16:50:00,1,174.02,261,1
15870.0,2010-11-08 10:57:00,3,508.52,31,0
15871.0,2010-09-28 14:16:00,1,33.099999999999994,72,0
15872.0,2010-11-26 12:05:00,2,434.75,13,0
15873.0,2010-08-04 11:51:00,5,138.23999999999998,127,1
15874.0,2010-11-17 10:32:00,16,6804.33,22,0
15875.0,2010-03-03 16:51:00,1,111.72,281,1
15876.0,2010-10-26 18:58:00,2,1449.1399999999999,44,0
15878.0,2010-05-27 12:17:00,2,330.77,196,1
15879.0,2010-10-31 16:21:00,4,1157.3,39,0
15880.0,2010-12-05 13:09:00,2,313.28000000000003,4,0
15882.0,2010-12-06 13:12:00,8,953.5500000000001,3,0
15884.0,2010-10-03 15:55:00,3,243.75000000000003,67,0
15885.0,2010-11-21 11:40:00,17,1358.22,18,0
15886.0,2010-10-19 12:01:00,3,871.78,51,0
15887.0,2010-10-29 08:36:00,3,1027.15,41,0
15888.0,2010-11-04 09:59:00,2,260.85,35,0
15889.0,2010-12-05 15:12:00,8,1348.96,4,0
15890.0,2010-11-10 12:46:00,5,535.65,29,0
15892.0,2010-02-08 16:23:00,1,128.2,304,1
15893.0,2010-08-15 11:12:00,1,305.28000000000003,116,1
15894.0,2010-12-05 14:06:00,1,156.74,4,0
15896.0,2010-03-25 12:23:00,1,-1899.67,259,1
15898.0,2010-12-07 13:30:00,25,4149.68,2,0
15899.0,2010-12-06 10:36:00,1,56.25,3,0
15900.0,2010-10-22 10:44:00,4,539.39,48,0
15901.0,2010-09-14 14:17:00,6,320.35,86,0
15902.0,2010-11-24 16:57:00,1,145.01,15,0
15903.0,2010-11-26 12:44:00,7,3733.48,13,0
15905.0,2010-06-14 16:00:00,1,114.69,178,1
15906.0,2010-11-30 13:26:00,4,946.1,9,0
15908.0,2010-08-06 11:56:00,2,764.57,125,1
15910.0,2010-11-04 12:18:00,7,1449.6200000000001,35,0
15911.0,2010-09-17 13:57:00,10,1401.55,83,0
15912.0,2010-09-29 13:20:00,7,810.08,71,0
15913.0,2010-06-23 16:31:00,1,6.300000000000001,169,1
15914.0,2010-11-26 16:10:00,2,205.99,13,0
15915.0,2010-11-03 11:13:00,1,429.21,36,0
15916.0,2010-12-08 13:14:00,10,1786.43,1,0
15917.0,2010-04-12 15:01:00,4,437.53000000000003,241,1
15918.0,2010-03-18 11:40:00,1,248.65,266,1
15919.0,2010-12-06 11:26:00,1,270.72,3,0
15920.0,2010-10-11 13:57:00,5,404.14,59,0
15921.0,2010-11-08 10:24:00,3,466.08,31,0
15922.0,2010-12-02 13:05:00,2,363.6,7,0
15923.0,2010-12-02 12:16:00,1,127.08,7,0
15924.0,2009-12-08 15:00:00,1,102.82,366,1
15926.0,2010-06-15 15:23:00,1,134.44,177,1
15927.0,2010-03-02 13:25:00,1,123.39,282,1
15928.0,2010-02-21 15:16:00,1,293.53,291,1
15929.0,2010-03-05 14:56:00,1,594.0,279,1
15931.0,2010-10-07 16:46:00,1,239.9,63,0
15934.0,2010-10-18 10:13:00,2,2190.66,52,0
15935.0,2009-12-08 17:23:00,1,-308.82,366,1
15936.0,2010-11-25 16:39:00,2,282.79,14,0
15938.0,2010-09-09 17:07:00,4,330.23,91,1
15939.0,2010-11-30 12:07:00,1,2945.38,9,0
15940.0,2010-10-26 18:17:00,1,-31.8,44,0
15941.0,2010-07-14 16:01:00,2,230.6,148,1
15943.0,2010-02-28 12:49:00,2,271.28999999999996,284,1
15944.0,2010-11-11 09:55:00,3,1839.1399999999999,28,0
15945.0,2010-12-09 13:14:00,4,646.27,0,0
15946.0,2010-07-25 12:18:00,3,2304.18,137,1
15948.0,2010-10-11 12:16:00,1,553.85,59,0
15950.0,2010-11-29 17:00:00,8,5233.25,10,0
15951.0,2010-11-23 18:20:00,1,304.95,16,0
15953.0,2010-12-05 15:15:00,12,1890.1699999999998,4,0
15954.0,2010-04-29 13:35:00,1,190.75,224,1
15955.0,2010-12-02 11:22:00,10,4232.8,7,0
15956.0,2010-06-06 13:06:00,2,617.6,186,1
15957.0,2010-10-15 12:22:00,2,501.21,55,0
15958.0,2010-11-01 12:22:00,3,388.64,38,0
15959.0,2010-01-26 16:38:00,3,579.49,317,1
15960.0,2010-11-30 15:57:00,5,394.0,9,0
15961.0,2010-11-25 15:59:00,1,451.28999999999996,14,0
15962.0,2010-09-16 13:48:00,1,295.83,84,0
15964.0,2010-02-14 15:30:00,1,272.96000000000004,298,1
15965.0,2010-12-07 13:18:00,11,2153.7,2,0
15966.0,2010-09-21 19:40:00,2,399.58,79,0
15967.0,2010-11-25 13:42:00,11,2600.37,14,0
15968.0,2010-11-16 13:04:00,1,418.05,23,0
15969.0,2010-10-10 12:01:00,2,460.95,60,0
15970.0,2010-04-20 11:30:00,1,703.22,233,1
15971.0,2010-11-19 10:43:00,8,730.5800000000002,20,0
15972.0,2010-09-09 13:20:00,5,1810.27,91,1
15973.0,2010-12-08 11:42:00,3,680.62,1,0
15976.0,2010-10-25 11:33:00,4,1315.7,45,0
15978.0,2010-10-12 18:00:00,4,2173.84,58,0
15979.0,2010-04-16 11:35:00,1,329.22,237,1
15980.0,2010-09-01 12:15:00,6,4147.42,99,1
15981.0,2010-11-09 16:35:00,19,5859.59,30,0
15982.0,2010-04-13 15:47:00,1,324.51,240,1
15983.0,2010-12-09 10:45:00,6,2483.8,0,0
15984.0,2010-12-06 13:21:00,22,5854.15,3,0
